start_name,end_name,time_seconds
香米自助餐,迷路義麵屋,56
迷路義麵屋,八哥重慶酸辣粉,81
八哥重慶酸辣粉,迷路義麵屋,81
迷路義麵屋,中壢正新明牛肉麵,42
中壢正新明牛肉麵,迷路義麵屋,42
迷路義麵屋,我家便利商店,46
我家便利商店,迷路義麵屋,46
迷路義麵屋,大中央厚切牛排,10
大中央厚切牛排,迷路義麵屋,10
迷路義麵屋,竹香自助餐,53
竹香自助餐,迷路義麵屋,53
迷路義麵屋,健康美食館,26
健康美食館,迷路義麵屋,26
迷路義麵屋,惟客早餐店,57
惟客早餐店,迷路義麵屋,57
迷路義麵屋,萊姆斯早午餐,61
萊姆斯早午餐,迷路義麵屋,61
麥味登,松院餐廳,10
松院餐廳,麥味登,10
麥味登,路易莎咖啡,10
路易莎咖啡,麥味登,10
夠義式,幸福廚房,10
幸福廚房,夠義式,10
夠義式,小紅牛,18
小紅牛,夠義式,18
夠義式,火靠窯Pizza,14
火靠窯Pizza,夠義式,14
夠義式,太祖魷魚羹,10
太祖魷魚羹,夠義式,10
夠義式,香煎小舖,10
香煎小舖,夠義式,10
夠義式,內卡小館,12
內卡小館,夠義式,12
夠義式,燒餅窯,13
燒餅窯,夠義式,13
夠義式,瑞麟美而美,41
瑞麟美而美,夠義式,41
夠義式,小豬滷味,63
小豬滷味,夠義式,63
夠義式,微笑轉角,70
微笑轉角,夠義式,70
夠義式,霸王,76
霸王,夠義式,76
夠義式,咖哩老師,83
咖哩老師,夠義式,83
夠義式,山頂洞人,88
山頂洞人,夠義式,88
夠義式,小惡魔,95
小惡魔,夠義式,95
夠義式,粥王,103
粥王,夠義式,103
夠義式,銀河炒飯,104
銀河炒飯,夠義式,104
夠義式,一品鍋,124
一品鍋,夠義式,124
夠義式,無敵蛋餅,118
無敵蛋餅,夠義式,118
夠義式,包子饅頭,117
包子饅頭,夠義式,117
夠義式,花茶大師,114
花茶大師,夠義式,114
夠義式,鬼島漢堡,79
鬼島漢堡,夠義式,79
夠義式,雞排車,75
雞排車,夠義式,75
夠義式,一億園,81
一億園,夠義式,81
夠義式,夏克奶茶,85
夏克奶茶,夠義式,85
夠義式,東東生鮮手工大水餃,91
東東生鮮手工大水餃,夠義式,91
夠義式,美味王,103
美味王,夠義式,103
夠義式,滿食記燒肉丼飯,107
滿食記燒肉丼飯,夠義式,107
夠義式,Enf-健康輕食餐,105
Enf-健康輕食餐,夠義式,105
夠義式,饌食園,101
饌食園,夠義式,101
夠義式,香恬園,118
香恬園,夠義式,118
夠義式,宵夜屋自助餐,117
宵夜屋自助餐,夠義式,117
夠義式,來來炒飯,115
來來炒飯,夠義式,115
夠義式,喬慧素食,115
喬慧素食,夠義式,115
夠義式,來客,63
來客,夠義式,63
夠義式,真功夫蔥抓餅,65
真功夫蔥抓餅,夠義式,65
夠義式,傻師傅湯包,48
傻師傅湯包,夠義式,48
夠義式,早安美芝城中壢活力中央,24
早安美芝城中壢活力中央,夠義式,24
夠義式,京城韓式湯飯,10
京城韓式湯飯,夠義式,10
夠義式,吉米熊新點子早午餐,90
吉米熊新點子早午餐,夠義式,90
夠義式,鴻樂,111
鴻樂,夠義式,111
夠義式,雞師父醬汁照燒雞排,57
雞師父醬汁照燒雞排,夠義式,57
夠義式,燈丫腳湯包車,53
燈丫腳湯包車,夠義式,53
夠義式,Ticket Toast 提齊熱壓吐司,61
Ticket Toast 提齊熱壓吐司,夠義式,61
夠義式,Main蛋,120
Main蛋,夠義式,120
幸福廚房,小紅牛,16
小紅牛,幸福廚房,16
幸福廚房,火靠窯Pizza,13
火靠窯Pizza,幸福廚房,13
幸福廚房,太祖魷魚羹,10
太祖魷魚羹,幸福廚房,10
幸福廚房,香煎小舖,10
香煎小舖,幸福廚房,10
幸福廚房,內卡小館,13
內卡小館,幸福廚房,13
幸福廚房,燒餅窯,15
燒餅窯,幸福廚房,15
幸福廚房,瑞麟美而美,44
瑞麟美而美,幸福廚房,44
幸福廚房,小豬滷味,66
小豬滷味,幸福廚房,66
幸福廚房,微笑轉角,73
微笑轉角,幸福廚房,73
幸福廚房,霸王,79
霸王,幸福廚房,79
幸福廚房,咖哩老師,86
咖哩老師,幸福廚房,86
幸福廚房,山頂洞人,91
山頂洞人,幸福廚房,91
幸福廚房,小惡魔,98
小惡魔,幸福廚房,98
幸福廚房,粥王,106
粥王,幸福廚房,106
幸福廚房,銀河炒飯,107
銀河炒飯,幸福廚房,107
幸福廚房,無敵蛋餅,120
無敵蛋餅,幸福廚房,120
幸福廚房,包子饅頭,119
包子饅頭,幸福廚房,119
幸福廚房,花茶大師,117
花茶大師,幸福廚房,117
幸福廚房,鬼島漢堡,82
鬼島漢堡,幸福廚房,82
幸福廚房,雞排車,78
雞排車,幸福廚房,78
幸福廚房,一億園,84
一億園,幸福廚房,84
幸福廚房,夏克奶茶,88
夏克奶茶,幸福廚房,88
幸福廚房,東東生鮮手工大水餃,94
東東生鮮手工大水餃,幸福廚房,94
幸福廚房,美味王,105
美味王,幸福廚房,105
幸福廚房,滿食記燒肉丼飯,110
滿食記燒肉丼飯,幸福廚房,110
幸福廚房,Enf-健康輕食餐,107
Enf-健康輕食餐,幸福廚房,107
幸福廚房,饌食園,104
饌食園,幸福廚房,104
幸福廚房,香恬園,121
香恬園,幸福廚房,121
幸福廚房,宵夜屋自助餐,119
宵夜屋自助餐,幸福廚房,119
幸福廚房,來來炒飯,118
來來炒飯,幸福廚房,118
幸福廚房,喬慧素食,118
喬慧素食,幸福廚房,118
幸福廚房,來客,66
來客,幸福廚房,66
幸福廚房,真功夫蔥抓餅,68
真功夫蔥抓餅,幸福廚房,68
幸福廚房,傻師傅湯包,51
傻師傅湯包,幸福廚房,51
幸福廚房,早安美芝城中壢活力中央,27
早安美芝城中壢活力中央,幸福廚房,27
幸福廚房,京城韓式湯飯,10
京城韓式湯飯,幸福廚房,10
幸福廚房,吉米熊新點子早午餐,88
吉米熊新點子早午餐,幸福廚房,88
幸福廚房,鴻樂,109
鴻樂,幸福廚房,109
幸福廚房,雞師父醬汁照燒雞排,60
雞師父醬汁照燒雞排,幸福廚房,60
幸福廚房,燈丫腳湯包車,56
燈丫腳湯包車,幸福廚房,56
幸福廚房,Ticket Toast 提齊熱壓吐司,64
Ticket Toast 提齊熱壓吐司,幸福廚房,64
幸福廚房,Main蛋,123
Main蛋,幸福廚房,123
小紅牛,火靠窯Pizza,10
火靠窯Pizza,小紅牛,10
小紅牛,太祖魷魚羹,10
太祖魷魚羹,小紅牛,10
小紅牛,香煎小舖,13
香煎小舖,小紅牛,13
小紅牛,內卡小館,21
內卡小館,小紅牛,21
小紅牛,燒餅窯,26
燒餅窯,小紅牛,26
小紅牛,瑞麟美而美,55
瑞麟美而美,小紅牛,55
小紅牛,小豬滷味,78
小豬滷味,小紅牛,78
小紅牛,微笑轉角,85
微笑轉角,小紅牛,85
小紅牛,霸王,90
霸王,小紅牛,90
小紅牛,咖哩老師,96
咖哩老師,小紅牛,96
小紅牛,山頂洞人,101
山頂洞人,小紅牛,101
小紅牛,小惡魔,108
小惡魔,小紅牛,108
小紅牛,粥王,115
粥王,小紅牛,115
小紅牛,銀河炒飯,116
銀河炒飯,小紅牛,116
小紅牛,花茶大師,124
花茶大師,小紅牛,124
小紅牛,鬼島漢堡,92
鬼島漢堡,小紅牛,92
小紅牛,雞排車,88
雞排車,小紅牛,88
小紅牛,一億園,94
一億園,小紅牛,94
小紅牛,夏克奶茶,97
夏克奶茶,小紅牛,97
小紅牛,東東生鮮手工大水餃,103
東東生鮮手工大水餃,小紅牛,103
小紅牛,美味王,115
美味王,小紅牛,115
小紅牛,滿食記燒肉丼飯,118
滿食記燒肉丼飯,小紅牛,118
小紅牛,熱浪島南洋蔬食茶堂,109
熱浪島南洋蔬食茶堂,小紅牛,109
小紅牛,Enf-健康輕食餐,115
Enf-健康輕食餐,小紅牛,115
小紅牛,饌食園,112
饌食園,小紅牛,112
小紅牛,來客,73
來客,小紅牛,73
小紅牛,真功夫蔥抓餅,74
真功夫蔥抓餅,小紅牛,74
小紅牛,傻師傅湯包,60
傻師傅湯包,小紅牛,60
小紅牛,早安美芝城中壢活力中央,38
早安美芝城中壢活力中央,小紅牛,38
小紅牛,京城韓式湯飯,21
京城韓式湯飯,小紅牛,21
小紅牛,吉米熊新點子早午餐,73
吉米熊新點子早午餐,小紅牛,73
小紅牛,鴻樂,94
鴻樂,小紅牛,94
小紅牛,雞師父醬汁照燒雞排,70
雞師父醬汁照燒雞排,小紅牛,70
小紅牛,燈丫腳湯包車,66
燈丫腳湯包車,小紅牛,66
小紅牛,Ticket Toast 提齊熱壓吐司,75
Ticket Toast 提齊熱壓吐司,小紅牛,75
火靠窯Pizza,太祖魷魚羹,10
太祖魷魚羹,火靠窯Pizza,10
火靠窯Pizza,香煎小舖,11
香煎小舖,火靠窯Pizza,11
火靠窯Pizza,內卡小館,15
內卡小館,火靠窯Pizza,15
火靠窯Pizza,燒餅窯,21
燒餅窯,火靠窯Pizza,21
火靠窯Pizza,瑞麟美而美,50
瑞麟美而美,火靠窯Pizza,50
火靠窯Pizza,小豬滷味,72
小豬滷味,火靠窯Pizza,72
火靠窯Pizza,微笑轉角,79
微笑轉角,火靠窯Pizza,79
火靠窯Pizza,霸王,84
霸王,火靠窯Pizza,84
火靠窯Pizza,咖哩老師,91
咖哩老師,火靠窯Pizza,91
火靠窯Pizza,山頂洞人,95
山頂洞人,火靠窯Pizza,95
火靠窯Pizza,小惡魔,102
小惡魔,火靠窯Pizza,102
火靠窯Pizza,粥王,109
粥王,火靠窯Pizza,109
火靠窯Pizza,銀河炒飯,111
銀河炒飯,火靠窯Pizza,111
火靠窯Pizza,無敵蛋餅,122
無敵蛋餅,火靠窯Pizza,122
火靠窯Pizza,包子饅頭,121
包子饅頭,火靠窯Pizza,121
火靠窯Pizza,花茶大師,119
花茶大師,火靠窯Pizza,119
火靠窯Pizza,鬼島漢堡,86
鬼島漢堡,火靠窯Pizza,86
火靠窯Pizza,雞排車,83
雞排車,火靠窯Pizza,83
火靠窯Pizza,一億園,88
一億園,火靠窯Pizza,88
火靠窯Pizza,夏克奶茶,92
夏克奶茶,火靠窯Pizza,92
火靠窯Pizza,東東生鮮手工大水餃,97
東東生鮮手工大水餃,火靠窯Pizza,97
火靠窯Pizza,美味王,109
美味王,火靠窯Pizza,109
火靠窯Pizza,滿食記燒肉丼飯,113
滿食記燒肉丼飯,火靠窯Pizza,113
火靠窯Pizza,熱浪島南洋蔬食茶堂,114
熱浪島南洋蔬食茶堂,火靠窯Pizza,114
火靠窯Pizza,Enf-健康輕食餐,110
Enf-健康輕食餐,火靠窯Pizza,110
火靠窯Pizza,饌食園,107
饌食園,火靠窯Pizza,107
火靠窯Pizza,香恬園,124
香恬園,火靠窯Pizza,124
火靠窯Pizza,宵夜屋自助餐,123
宵夜屋自助餐,火靠窯Pizza,123
火靠窯Pizza,來來炒飯,121
來來炒飯,火靠窯Pizza,121
火靠窯Pizza,喬慧素食,121
喬慧素食,火靠窯Pizza,121
火靠窯Pizza,來客,67
來客,火靠窯Pizza,67
火靠窯Pizza,真功夫蔥抓餅,68
真功夫蔥抓餅,火靠窯Pizza,68
火靠窯Pizza,傻師傅湯包,55
傻師傅湯包,火靠窯Pizza,55
火靠窯Pizza,早安美芝城中壢活力中央,33
早安美芝城中壢活力中央,火靠窯Pizza,33
火靠窯Pizza,京城韓式湯飯,16
京城韓式湯飯,火靠窯Pizza,16
火靠窯Pizza,吉米熊新點子早午餐,75
吉米熊新點子早午餐,火靠窯Pizza,75
火靠窯Pizza,鴻樂,96
鴻樂,火靠窯Pizza,96
火靠窯Pizza,雞師父醬汁照燒雞排,65
雞師父醬汁照燒雞排,火靠窯Pizza,65
火靠窯Pizza,燈丫腳湯包車,60
燈丫腳湯包車,火靠窯Pizza,60
火靠窯Pizza,Ticket Toast 提齊熱壓吐司,70
Ticket Toast 提齊熱壓吐司,火靠窯Pizza,70
太祖魷魚羹,香煎小舖,10
香煎小舖,太祖魷魚羹,10
太祖魷魚羹,內卡小館,11
內卡小館,太祖魷魚羹,11
太祖魷魚羹,燒餅窯,16
燒餅窯,太祖魷魚羹,16
太祖魷魚羹,瑞麟美而美,45
瑞麟美而美,太祖魷魚羹,45
太祖魷魚羹,小豬滷味,68
小豬滷味,太祖魷魚羹,68
太祖魷魚羹,微笑轉角,75
微笑轉角,太祖魷魚羹,75
太祖魷魚羹,霸王,80
霸王,太祖魷魚羹,80
太祖魷魚羹,咖哩老師,87
咖哩老師,太祖魷魚羹,87
太祖魷魚羹,山頂洞人,91
山頂洞人,太祖魷魚羹,91
太祖魷魚羹,小惡魔,98
小惡魔,太祖魷魚羹,98
太祖魷魚羹,粥王,106
粥王,太祖魷魚羹,106
太祖魷魚羹,銀河炒飯,107
銀河炒飯,太祖魷魚羹,107
太祖魷魚羹,無敵蛋餅,119
無敵蛋餅,太祖魷魚羹,119
太祖魷魚羹,包子饅頭,118
包子饅頭,太祖魷魚羹,118
太祖魷魚羹,花茶大師,115
花茶大師,太祖魷魚羹,115
太祖魷魚羹,鬼島漢堡,82
鬼島漢堡,太祖魷魚羹,82
太祖魷魚羹,雞排車,78
雞排車,太祖魷魚羹,78
太祖魷魚羹,一億園,84
一億園,太祖魷魚羹,84
太祖魷魚羹,夏克奶茶,88
夏克奶茶,太祖魷魚羹,88
太祖魷魚羹,東東生鮮手工大水餃,94
東東生鮮手工大水餃,太祖魷魚羹,94
太祖魷魚羹,美味王,105
美味王,太祖魷魚羹,105
太祖魷魚羹,滿食記燒肉丼飯,109
滿食記燒肉丼飯,太祖魷魚羹,109
太祖魷魚羹,熱浪島南洋蔬食茶堂,119
熱浪島南洋蔬食茶堂,太祖魷魚羹,119
太祖魷魚羹,Enf-健康輕食餐,106
Enf-健康輕食餐,太祖魷魚羹,106
太祖魷魚羹,饌食園,103
饌食園,太祖魷魚羹,103
太祖魷魚羹,香恬園,121
香恬園,太祖魷魚羹,121
太祖魷魚羹,宵夜屋自助餐,119
宵夜屋自助餐,太祖魷魚羹,119
太祖魷魚羹,來來炒飯,118
來來炒飯,太祖魷魚羹,118
太祖魷魚羹,喬慧素食,118
喬慧素食,太祖魷魚羹,118
太祖魷魚羹,來客,64
來客,太祖魷魚羹,64
太祖魷魚羹,真功夫蔥抓餅,65
真功夫蔥抓餅,太祖魷魚羹,65
太祖魷魚羹,傻師傅湯包,51
傻師傅湯包,太祖魷魚羹,51
太祖魷魚羹,早安美芝城中壢活力中央,28
早安美芝城中壢活力中央,太祖魷魚羹,28
太祖魷魚羹,京城韓式湯飯,11
京城韓式湯飯,太祖魷魚羹,11
太祖魷魚羹,吉米熊新點子早午餐,79
吉米熊新點子早午餐,太祖魷魚羹,79
太祖魷魚羹,鴻樂,101
鴻樂,太祖魷魚羹,101
太祖魷魚羹,雞師父醬汁照燒雞排,61
雞師父醬汁照燒雞排,太祖魷魚羹,61
太祖魷魚羹,燈丫腳湯包車,56
燈丫腳湯包車,太祖魷魚羹,56
太祖魷魚羹,Ticket Toast 提齊熱壓吐司,65
Ticket Toast 提齊熱壓吐司,太祖魷魚羹,65
太祖魷魚羹,Main蛋,122
Main蛋,太祖魷魚羹,122
香煎小舖,內卡小館,16
內卡小館,香煎小舖,16
香煎小舖,燒餅窯,18
燒餅窯,香煎小舖,18
香煎小舖,瑞麟美而美,47
瑞麟美而美,香煎小舖,47
香煎小舖,小豬滷味,70
小豬滷味,香煎小舖,70
香煎小舖,微笑轉角,76
微笑轉角,香煎小舖,76
香煎小舖,霸王,82
霸王,香煎小舖,82
香煎小舖,咖哩老師,89
咖哩老師,香煎小舖,89
香煎小舖,山頂洞人,94
山頂洞人,香煎小舖,94
香煎小舖,小惡魔,101
小惡魔,香煎小舖,101
香煎小舖,粥王,109
粥王,香煎小舖,109
香煎小舖,銀河炒飯,110
銀河炒飯,香煎小舖,110
香煎小舖,無敵蛋餅,123
無敵蛋餅,香煎小舖,123
香煎小舖,包子饅頭,122
包子饅頭,香煎小舖,122
香煎小舖,花茶大師,120
花茶大師,香煎小舖,120
香煎小舖,鬼島漢堡,85
鬼島漢堡,香煎小舖,85
香煎小舖,雞排車,81
雞排車,香煎小舖,81
香煎小舖,一億園,88
一億園,香煎小舖,88
香煎小舖,夏克奶茶,91
夏克奶茶,香煎小舖,91
香煎小舖,東東生鮮手工大水餃,97
東東生鮮手工大水餃,香煎小舖,97
香煎小舖,美味王,109
美味王,香煎小舖,109
香煎小舖,滿食記燒肉丼飯,113
滿食記燒肉丼飯,香煎小舖,113
香煎小舖,熱浪島南洋蔬食茶堂,122
熱浪島南洋蔬食茶堂,香煎小舖,122
香煎小舖,Enf-健康輕食餐,111
Enf-健康輕食餐,香煎小舖,111
香煎小舖,饌食園,107
饌食園,香煎小舖,107
香煎小舖,香恬園,124
香恬園,香煎小舖,124
香煎小舖,宵夜屋自助餐,123
宵夜屋自助餐,香煎小舖,123
香煎小舖,來來炒飯,121
來來炒飯,香煎小舖,121
香煎小舖,喬慧素食,121
喬慧素食,香煎小舖,121
香煎小舖,來客,69
來客,香煎小舖,69
香煎小舖,真功夫蔥抓餅,70
真功夫蔥抓餅,香煎小舖,70
香煎小舖,傻師傅湯包,54
傻師傅湯包,香煎小舖,54
香煎小舖,早安美芝城中壢活力中央,30
早安美芝城中壢活力中央,香煎小舖,30
香煎小舖,京城韓式湯飯,10
京城韓式湯飯,香煎小舖,10
香煎小舖,吉米熊新點子早午餐,86
吉米熊新點子早午餐,香煎小舖,86
香煎小舖,鴻樂,108
鴻樂,香煎小舖,108
香煎小舖,雞師父醬汁照燒雞排,63
雞師父醬汁照燒雞排,香煎小舖,63
香煎小舖,燈丫腳湯包車,59
燈丫腳湯包車,香煎小舖,59
香煎小舖,Ticket Toast 提齊熱壓吐司,67
Ticket Toast 提齊熱壓吐司,香煎小舖,67
內卡小館,燒餅窯,10
燒餅窯,內卡小館,10
內卡小館,瑞麟美而美,34
瑞麟美而美,內卡小館,34
內卡小館,小豬滷味,57
小豬滷味,內卡小館,57
內卡小館,微笑轉角,63
微笑轉角,內卡小館,63
內卡小館,霸王,69
霸王,內卡小館,69
內卡小館,咖哩老師,75
咖哩老師,內卡小館,75
內卡小館,山頂洞人,80
山頂洞人,內卡小館,80
內卡小館,小惡魔,87
小惡魔,內卡小館,87
內卡小館,粥王,94
粥王,內卡小館,94
內卡小館,銀河炒飯,96
銀河炒飯,內卡小館,96
內卡小館,一品鍋,115
一品鍋,內卡小館,115
內卡小館,無敵蛋餅,108
無敵蛋餅,內卡小館,108
內卡小館,包子饅頭,107
包子饅頭,內卡小館,107
內卡小館,花茶大師,104
花茶大師,內卡小館,104
內卡小館,鬼島漢堡,71
鬼島漢堡,內卡小館,71
內卡小館,雞排車,67
雞排車,內卡小館,67
內卡小館,一億園,73
一億園,內卡小館,73
內卡小館,夏克奶茶,76
夏克奶茶,內卡小館,76
內卡小館,東東生鮮手工大水餃,82
東東生鮮手工大水餃,內卡小館,82
內卡小館,美味王,94
美味王,內卡小館,94
內卡小館,滿食記燒肉丼飯,98
滿食記燒肉丼飯,內卡小館,98
內卡小館,Enf-健康輕食餐,95
Enf-健康輕食餐,內卡小館,95
內卡小館,饌食園,92
饌食園,內卡小館,92
內卡小館,香恬園,109
香恬園,內卡小館,109
內卡小館,宵夜屋自助餐,108
宵夜屋自助餐,內卡小館,108
內卡小館,來來炒飯,106
來來炒飯,內卡小館,106
內卡小館,喬慧素食,106
喬慧素食,內卡小館,106
內卡小館,來客,53
來客,內卡小館,53
內卡小館,真功夫蔥抓餅,54
真功夫蔥抓餅,內卡小館,54
內卡小館,傻師傅湯包,40
傻師傅湯包,內卡小館,40
內卡小館,早安美芝城中壢活力中央,17
早安美芝城中壢活力中央,內卡小館,17
內卡小館,京城韓式湯飯,10
京城韓式湯飯,內卡小館,10
內卡小館,吉米熊新點子早午餐,84
吉米熊新點子早午餐,內卡小館,84
內卡小館,鴻樂,105
鴻樂,內卡小館,105
內卡小館,雞師父醬汁照燒雞排,49
雞師父醬汁照燒雞排,內卡小館,49
內卡小館,燈丫腳湯包車,45
燈丫腳湯包車,內卡小館,45
內卡小館,Ticket Toast 提齊熱壓吐司,54
Ticket Toast 提齊熱壓吐司,內卡小館,54
內卡小館,Main蛋,111
Main蛋,內卡小館,111
燒餅窯,瑞麟美而美,29
瑞麟美而美,燒餅窯,29
燒餅窯,小豬滷味,51
小豬滷味,燒餅窯,51
燒餅窯,微笑轉角,58
微笑轉角,燒餅窯,58
燒餅窯,霸王,64
霸王,燒餅窯,64
燒餅窯,咖哩老師,71
咖哩老師,燒餅窯,71
燒餅窯,山頂洞人,75
山頂洞人,燒餅窯,75
燒餅窯,小惡魔,82
小惡魔,燒餅窯,82
燒餅窯,粥王,90
粥王,燒餅窯,90
燒餅窯,銀河炒飯,92
銀河炒飯,燒餅窯,92
燒餅窯,一品鍋,111
一品鍋,燒餅窯,111
燒餅窯,無敵蛋餅,105
無敵蛋餅,燒餅窯,105
燒餅窯,包子饅頭,104
包子饅頭,燒餅窯,104
燒餅窯,花茶大師,101
花茶大師,燒餅窯,101
燒餅窯,鬼島漢堡,66
鬼島漢堡,燒餅窯,66
燒餅窯,雞排車,62
雞排車,燒餅窯,62
燒餅窯,一億園,69
一億園,燒餅窯,69
燒餅窯,夏克奶茶,72
夏克奶茶,燒餅窯,72
燒餅窯,東東生鮮手工大水餃,78
東東生鮮手工大水餃,燒餅窯,78
燒餅窯,美味王,90
美味王,燒餅窯,90
燒餅窯,滿食記燒肉丼飯,95
滿食記燒肉丼飯,燒餅窯,95
燒餅窯,Enf-健康輕食餐,92
Enf-健康輕食餐,燒餅窯,92
燒餅窯,饌食園,88
饌食園,燒餅窯,88
燒餅窯,香恬園,106
香恬園,燒餅窯,106
燒餅窯,宵夜屋自助餐,104
宵夜屋自助餐,燒餅窯,104
燒餅窯,來來炒飯,102
來來炒飯,燒餅窯,102
燒餅窯,喬慧素食,103
喬慧素食,燒餅窯,103
燒餅窯,來客,50
來客,燒餅窯,50
燒餅窯,真功夫蔥抓餅,52
真功夫蔥抓餅,燒餅窯,52
燒餅窯,傻師傅湯包,35
傻師傅湯包,燒餅窯,35
燒餅窯,早安美芝城中壢活力中央,12
早安美芝城中壢活力中央,燒餅窯,12
燒餅窯,京城韓式湯飯,10
京城韓式湯飯,燒餅窯,10
燒餅窯,吉米熊新點子早午餐,91
吉米熊新點子早午餐,燒餅窯,91
燒餅窯,鴻樂,112
鴻樂,燒餅窯,112
燒餅窯,雞師父醬汁照燒雞排,44
雞師父醬汁照燒雞排,燒餅窯,44
燒餅窯,燈丫腳湯包車,40
燈丫腳湯包車,燒餅窯,40
燒餅窯,Ticket Toast 提齊熱壓吐司,49
Ticket Toast 提齊熱壓吐司,燒餅窯,49
